id,title,url,local_start,utc_start,local_end,utc_end,timing_type,duration,time_of_day,day_of_week,event_season,formatted_address,zip,lat,lon,neighborhood,food_bev_density,food_bev_pop_score,access_density,access_pop_score,lodging_density,lodging_pop_score,average_income_zip,population_zip,median_age_zip,event_type,target_audience,event_mood_energy,freebies_included,uniqueness,price
e1b6c83f,NewRoot Open PD: Circle Training,https://www.eventbrite.com/e/newroot-open-pd-circle-training-registration-1286828652139,2025-09-29 13:15:00,2025-09-29 13:15:00,2025-10-02 19:30:00,2025-10-02 19:30:00,Multi-Day,4695.0,Morning,0,,"910 W Van Buren St #200, Chicago, IL 60607, USA",60607,41.8768495,-87.6498927,West Loop,76.0,4.49554310764735,45.0,3.01035953686776,40.0,3.93678948089303,119500.0,28797,30.9,Community,Adults / Professionals (25 to 45),Educational,No,Yes,600.0
0c06cf73,In-person class: Classic French Macaron (Chicago),https://www.eventbrite.com/e/in-person-class-classic-french-macaron-chicago-tickets-1023535400937,2025-08-07 22:30:00,2025-08-07 22:30:00,,,Single-Day-Instant,,Evening,3,Summer,"4925 N Lincoln Ave, Chicago, IL 60625, USA",60625,41.9716258,-87.6903104,Lincoln Square,71.0,4.37587275913196,28.0,3.8,40.0,4.4990964535803,83527.0,80296,35.6,Food & Drink,Adults / Professionals (25 to 45),Relaxed,No,No,64.8
c9854857,Intro to Nutrition for Vegetarians,https://www.eventbrite.com/e/intro-to-nutrition-for-vegetarians-tickets-1307291487029,2025-10-01 22:00:00,2025-10-01 22:00:00,2025-10-01 23:00:00,2025-10-01 23:00:00,Single-Day-Ranged,60.0,Evening,2,,"2870 N Milwaukee Ave, Chicago, IL 60618, USA",60618,41.9333731,-87.7147596,Avondale,61.0,4.47159100171163,26.0,3.5628,40.0,4.4742061281337,100976.0,92235,35.4,Health,Young Adults (18 to 30),Educational,No,No,55.2
147b6154,"ALL THE FEELS: Chicago (R&B, Twerk, Slow Jamz)",https://www.eventbrite.com/e/all-the-feels-chicago-rb-twerk-slow-jamz-tickets-1037264364637,2025-08-31 02:00:00,2025-08-31 02:00:00,2025-08-31 05:00:00,2025-08-31 05:00:00,Multi-Day,180.0,Night,5,Summer,"2244 S Michigan Ave, Chicago, IL 60616, USA",60616,41.8516526,-87.623942,Near South Side,20.0,3.62155486450466,37.0,3.39387755102041,40.0,4.02564102564103,72326.0,52707,37.6,Music,Young Adults (18 to 30),High-Energy,No,Yes,8.14
0c16e989,Glam Clash: Bratz VS Barbie Fashion Expo,https://www.eventbrite.com/e/glam-clash-bratz-vs-barbie-fashion-expo-tickets-989739265787,2025-10-18 21:30:00,2025-10-18 21:30:00,2025-10-19 00:30:00,2025-10-19 00:30:00,Single-Day-Ranged,180.0,Evening,5,,"1230 Logan Cir NW, Atlanta, GA 30318, USA",30318,33.8068228,-84.4300223,Buckhead,0.0,0.0,15.0,3.0,40.0,3.8818858560794,69640.0,59559,30.6,Fashion,Young Adults (18 to 30),High-Energy,No,Yes,54.45
ec4e830d,In-person class: Handmade Pasta 101 (Atlanta),https://www.eventbrite.com/e/in-person-class-handmade-pasta-101-atlanta-tickets-1124684785469,2025-08-05 22:30:00,2025-08-05 22:30:00,2025-08-06 00:30:00,2025-08-06 00:30:00,Single-Day-Ranged,120.0,Evening,1,Summer,"1110 Hammond Dr Suite 10, Sandy Springs, GA 30328, USA",30328,33.9192528,-84.3510019,Perimeter Center,49.0,4.1492831189237,36.0,4.56953642384106,40.0,4.45693430656934,101186.0,39026,38.9,Food & Drink,Adults / Professionals (25 to 45),Relaxed,No,No,64.8
5d153367,In-person class: Fresh Handmade Pasta & Pomodoro (Atlanta),https://www.eventbrite.com/e/in-person-class-fresh-handmade-pasta-pomodoro-atlanta-tickets-1404493601169,2025-07-31 22:30:00,2025-07-31 22:30:00,2025-08-01 00:30:00,2025-08-01 00:30:00,Single-Day-Ranged,120.0,Evening,3,Summer,"1279 Seaboard Industrial Blvd NW, Atlanta, GA 30318, USA",30318,33.8077044,-84.4298716,Buckhead,0.0,0.0,15.0,3.0,40.0,3.8818858560794,69640.0,59559,30.6,Food & Drink,Adults / Professionals (25 to 45),Relaxed,No,No,64.8
fa15a8c4,Full Moon Yoga with Papa Guru,https://www.eventbrite.com/e/full-moon-yoga-with-papa-guru-tickets-1116876410409,2025-08-12 23:00:00,2025-08-12 23:00:00,2025-08-13 01:00:00,2025-08-13 01:00:00,Single-Day-Ranged,120.0,Evening,1,Summer,"100 Chopin Plaza, Miami, FL 33131, USA",33131,25.7721907,-80.1859031,Downtown Miami,80.0,4.42008502008502,40.0,4.18079710144927,40.0,4.40765059074182,121730.0,22540,35.4,Health,Adults / Professionals (25 to 45),Spiritual,No,Yes,28.16
81e9a3e8,"12th Annual No Sleep South Beach Weekend 2025 6 Parties 4 Days Miami, FL",https://www.eventbrite.com/e/12th-annual-no-sleep-south-beach-weekend-2025-6-parties-4-days-miami-fl-tickets-1075862466599,2025-07-24 21:00:00,2025-07-24 21:00:00,2025-07-28 03:30:00,2025-07-28 03:30:00,Multi-Day,4710.0,Evening,3,Summer,"1020 Ocean Dr p, Miami Beach, FL 33139, USA",33139,25.7808104,-80.1309037,South Beach,63.0,3.96878045335781,35.0,4.10545454545455,40.0,4.00317216679458,60971.0,35100,41.7,Travel & Outdoor,Young Adults (18 to 30),High-Energy,No,Yes,44.52
30e15813,Wallis Annenberg PetSpace Summer Camp: ANIMAL ADVENTURES,https://www.eventbrite.com/e/wallis-annenberg-petspace-summer-camp-animal-adventures-tickets-1321571057609,2025-07-28 05:00:00,2025-07-28 05:00:00,,,Single-Day-Instant,,Night,0,Summer,"12005 Bluff Creek Dr, Playa Vista, CA 90094, USA",90094,33.9820749,-118.4033747,Playa Vista,40.0,4.23625259276331,40.0,3.55714285714286,40.0,4.11584875301689,156536.0,11891,36.7,Family & Education,Families with Children,Educational,No,No,482.02
e9774a15,Outside Circle Weekend Intensive,https://www.eventbrite.com/e/outside-circle-weekend-intensive-registration-1005234622817,2025-10-10 22:30:00,2025-10-10 22:30:00,2025-10-12 17:30:00,2025-10-12 17:30:00,Multi-Day,2580.0,Evening,4,,"909 Montgomery St, San Francisco, CA 94133, USA",94133,37.7975,-122.4041667,North Beach,80.0,4.37884395436816,41.0,4.28716487935657,40.0,4.1410184501845,77652.0,25460,45.1,Community,Adults / Professionals (25 to 45),Educational,Yes,Yes,695.0
86204718,Robberbaron Comedy Showcase,https://www.eventbrite.com/e/robberbaron-comedy-showcase-tickets-1483443843469,2025-07-31 23:30:00,2025-07-31 23:30:00,2025-08-01 01:00:00,2025-08-01 01:00:00,Single-Day-Ranged,90.0,Evening,3,Summer,"2032 Polk St, San Francisco, CA 94109, USA",94109,37.7955733,-122.421569,Polk Gulch,80.0,4.54286979908242,41.0,3.7948275862069,40.0,3.98152436082972,108691.0,56333,37.4,None,None,None,No,No,7.18
bb436c84,"The Music Never Stops, the Future of the Dead - David Gans and Dean Budnick",https://www.eventbrite.com/e/the-music-never-stops-the-future-of-the-dead-david-gans-and-dean-budnick-tickets-1425033215709,2025-07-30 23:30:00,2025-07-30 23:30:00,2025-07-31 00:30:00,2025-07-31 00:30:00,Single-Day-Ranged,60.0,Evening,2,Summer,"3092 16th St, San Francisco, CA 94103, USA",94103,37.7650923,-122.4217044,Mission District,80.0,4.15553292600136,45.0,3.97475622968581,40.0,3.29599501971363,111028.0,32400,36.8,Music,Young Adults (18 to 30),Relaxed,Yes,Yes,9.27
0e510d40,Live/ Dead - Six Decades of Live Shows with the Grateful Dead,https://www.eventbrite.com/e/live-dead-six-decades-of-live-shows-with-the-grateful-dead-tickets-1425017759479,2025-07-30 22:00:00,2025-07-30 22:00:00,2025-07-30 23:00:00,2025-07-30 23:00:00,Single-Day-Ranged,60.0,Evening,2,Summer,"3092 16th St, San Francisco, CA 94103, USA",94103,37.7650923,-122.4217044,Mission District,80.0,4.15553292600136,45.0,3.97475622968581,40.0,3.29599501971363,111028.0,32400,36.8,Music,Adults / Professionals (25 to 45),Relaxed,Yes,Yes,9.27
79db580b,T-BOY WRESTLING NYC,https://www.eventbrite.com/e/t-boy-wrestling-nyc-tickets-1052836290687,2025-08-09 20:00:00,2025-08-09 20:00:00,2025-08-10 03:00:00,2025-08-10 03:00:00,Single-Day-Ranged,420.0,Afternoon,5,Summer,"509 Atlantic Ave, Brooklyn, NY 11217, USA",11217,40.6856169,-73.9807735,Boerum Hill,80.0,4.25891787930471,41.0,3.93010858835143,40.0,4.33641601271481,152735.0,43045,35.8,Music,Young Adults (18 to 30),High-Energy,No,Yes,7.18
4b0e5192,"Elsewhere Presents: Taylah Elaine @ Carpark  w/ DOS FLAKOS, EDEN, LIL2HOOD",https://www.eventbrite.com/e/elsewhere-presents-taylah-elaine-99-scott-tickets-1388458048399,2025-07-27 02:00:00,2025-07-27 02:00:00,2025-07-27 05:00:00,2025-07-27 05:00:00,Multi-Day,180.0,Night,5,Summer,"154 Scott Ave, Brooklyn, NY 11237, USA",11237,40.7119835,-73.9235261,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Community,None,None,No,No,27.84
4c4c33b5,Warm Up: Eric D. Clark | OK Williams | DJ Spanish Fly | Masaaki,https://www.eventbrite.com/e/warm-up-eric-d-clark-ok-williams-dj-spanish-fly-masaaki-tickets-1395014579159,2025-08-01 20:00:00,2025-08-01 20:00:00,,,Single-Day-Instant,,Afternoon,4,Summer,"22-25 Jackson Ave, Queens, NY 11101, USA",11101,40.7456014,-73.947097,Long Island City,80.0,4.30008411136344,54.0,3.77257525083612,40.0,3.72388245033113,109625.0,34279,34.0,Music,None,High-Energy,Yes,No,22.25
e7500558,SNEAKER CON NEW YORK CITY AUGUST 9 & 10 THE GREATEST SNEAKER SHOW ON EARTH,https://www.eventbrite.com/e/sneaker-con-new-york-city-august-9-10-the-greatest-sneaker-show-on-earth-tickets-1419515140999,2025-08-09 16:00:00,2025-08-09 16:00:00,2025-08-10 23:00:00,2025-08-10 23:00:00,Multi-Day,1860.0,Afternoon,5,Summer,"Brooklyn Navy Yard, Building 293, Assembly Rd, Brooklyn, NY 11205, USA",11205,40.7028144,-73.9696547,Brooklyn Navy Yard,80.0,4.12795877047672,40.0,3.90229591836735,40.0,3.93031325951931,74839.0,50319,29.7,Hobbies,Young Adults (18 to 30),High-Energy,Yes,Yes,32.64
50bf0a67,RICH FLEX SUMMER,https://www.eventbrite.com/e/rich-flex-summer-tickets-1363540208469,2025-07-27 19:00:00,2025-07-27 19:00:00,2025-07-28 01:00:00,2025-07-28 01:00:00,Single-Day-Ranged,360.0,Afternoon,6,Summer,"57-00 47th St, Maspeth, NY 11378, USA",11378,40.7191142,-73.9230248,Maspeth,52.0,3.76872656122615,30.0,3.98376623376623,40.0,3.11020541245517,90572.0,39250,39.8,Music,Young Adults (18 to 30),High-Energy,No,Yes,55.19
e7001566,"Clipping., Cooling Prongs(Christopher Fleeger & Counterfeit), Fatboi Sharif",https://www.eventbrite.com/e/clipping-cooling-prongschristopher-fleeger-counterfeit-fatboi-sharif-tickets-1242451789749,2025-08-14 23:00:00,2025-08-14 23:00:00,2025-08-15 03:00:00,2025-08-15 03:00:00,Single-Day-Ranged,240.0,Evening,3,Summer,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.709474,-73.923322,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Community,Young Adults (18 to 30),Relaxed,Yes,No,33.33
ee968469,"Elsewhere Presents: Mustard Service, Strawberry Milk Cult @ Market Hotel",https://www.eventbrite.com/e/mustard-service-strawberry-milk-cult-tickets-1323673857139,2025-08-06 00:00:00,2025-08-06 00:00:00,2025-08-06 02:30:00,2025-08-06 02:30:00,Single-Day-Ranged,150.0,Evening,1,Summer,"1140 Myrtle Ave, Brooklyn, NY 11221, USA",11221,40.6969513,-73.9345859,Bushwick,77.0,4.03153953674121,29.0,3.87150537634409,40.0,3.82028272894898,77600.0,91236,32.3,Community,None,Relaxed,Yes,No,30.44
ac68654d,Alta Joda Fest NYC - Fiesta Latina,https://www.eventbrite.com/e/alta-joda-fest-nyc-fiesta-latina-tickets-1435396301979,2025-07-27 03:00:00,2025-07-27 03:00:00,2025-07-27 05:00:00,2025-07-27 05:00:00,Multi-Day,120.0,Night,5,Summer,"23 Meadow St, Brooklyn, NY 11206, USA",11206,40.7108605,-73.9362075,East Williamsburg,80.0,4.17149363323729,45.0,3.9091796875,40.0,4.11013400335008,51507.0,89949,30.4,Music,Young Adults (18 to 30),High-Energy,No,Yes,17.85
2baf9c63,"Out & Abt: ZOOBIANA, HIGHGNX, JOOPITER, DAALÍ",https://www.eventbrite.com/e/out-abt-zoobiana-highgnx-joopiter-daali-tickets-1318961181399,2025-08-02 20:00:00,2025-08-02 20:00:00,2025-08-03 02:00:00,2025-08-03 02:00:00,Single-Day-Ranged,360.0,Afternoon,5,Summer,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.709474,-73.923322,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Community,Young Adults (18 to 30),Relaxed,No,Yes,27.84
d7bd0e8c,T-BOY WRESTLING NYC DAY 2,https://www.eventbrite.com/e/t-boy-wrestling-nyc-day-2-tickets-1384431805799,2025-08-10 17:00:00,2025-08-10 17:00:00,2025-08-10 23:00:00,2025-08-10 23:00:00,Single-Day-Ranged,360.0,Afternoon,6,Summer,"36-08 33rd St, Long Island City, NY 11106, USA",11106,40.7555778,-73.9285861,Long Island City,80.0,4.19680030114813,49.0,3.82236286919831,40.0,4.25632809996796,81729.0,40198,36.3,Sports & Fitness,Young Adults (18 to 30),High-Energy,No,No,7.18
dc545823,Socafest 2025,https://www.eventbrite.com/e/socafest-2025-tickets-1095735366979,2025-08-30 00:00:00,2025-08-30 00:00:00,2025-08-30 05:00:00,2025-08-30 05:00:00,Multi-Day,300.0,Evening,4,Summer,"200 Eastern Pkwy, Brooklyn, NY 11238, USA",11238,40.6712062,-73.9636306,,80.0,4.17120817956319,43.0,3.93132530120482,40.0,4.32755555555556,125747.0,58047,35.3,Music,Young Adults (18 to 30),High-Energy,No,Yes,59.08
903338a5,KLASS Yacht Party,https://www.eventbrite.com/e/klass-yacht-party-tickets-1389752700739,2025-07-27 21:30:00,2025-07-27 21:30:00,2025-07-28 02:30:00,2025-07-28 02:30:00,Single-Day-Ranged,300.0,Evening,6,Summer,"78 South St, New York, NY 10006, USA",10006,40.7043756,-74.0029654,,80.0,4.20952959848715,40.0,3.57213930348259,40.0,4.0240158188028,204574.0,3736,32.0,Performing & Visual Arts,Adults / Professionals (25 to 45),Formal,No,No,114.1
aac2d854,St. Lucia (DJ Set),https://www.eventbrite.com/e/st-lucia-dj-set-tickets-1382438644199,2025-07-31 22:00:00,2025-07-31 22:00:00,2025-08-01 02:00:00,2025-08-01 02:00:00,Single-Day-Ranged,240.0,Evening,3,Summer,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.709474,-73.923322,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Community,Young Adults (18 to 30),High-Energy,No,Yes,33.33
b4cda5cc,Intrepid Summer Beer Wine and Spirits Fest,https://www.eventbrite.com/e/intrepid-summer-beer-wine-and-spirits-fest-tickets-1319156495589,2025-08-08 22:30:00,2025-08-08 22:30:00,2025-08-09 02:00:00,2025-08-09 02:00:00,Single-Day-Ranged,210.0,Evening,4,Summer,"Pier 86, W 46th St, New York, NY 10036, USA",10036,40.7648801,-74.0008306,,80.0,4.24470553617218,44.0,3.87628947368421,40.0,4.17064473875709,102287.0,30930,39.3,Food & Drink,Adults / Professionals (25 to 45),Relaxed,Yes,Yes,18.65
dbfc3785,Uno Day Fete NYC,https://www.eventbrite.com/e/uno-day-fete-nyc-tickets-1307088118749,2025-03-28 04:00:00,2025-03-28 04:00:00,2025-08-03 22:00:00,2025-08-03 22:00:00,Single-Day-Ranged,185400.0,Night,3,,"85 Avenue A, New York, NY 10009, USA",10009,40.7253238,-73.9843144,,80.0,4.47349690953362,41.0,3.11475225225225,40.0,4.36893150684932,83344.0,58418,38.2,Music,Young Adults (18 to 30),High-Energy,No,Yes,4.28
6aa621cc,"SBTRKT (DJ Set), Bushbaby, x3butterfly, Surreal Sessions",https://www.eventbrite.com/e/sbtrkt-dj-set-bushbaby-x3butterfly-surreal-sessions-tickets-1424907188759,2025-08-09 02:30:00,2025-08-09 02:30:00,2025-08-09 05:00:00,2025-08-09 05:00:00,Multi-Day,150.0,Night,4,Summer,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.709474,-73.923322,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Music,Young Adults (18 to 30),High-Energy,Yes,No,29.15
a53d1943,Black Film Space 8th Annual Summer Mixer,https://www.eventbrite.com/e/black-film-space-8th-annual-summer-mixer-tickets-1435014780839,2025-07-28 22:00:00,2025-07-28 22:00:00,2025-07-29 02:00:00,2025-07-29 02:00:00,Single-Day-Ranged,240.0,Evening,0,Summer,"432 W 45th St, New York, NY 10036, USA",10036,40.7608459,-73.9929521,,80.0,4.24470553617218,44.0,3.87628947368421,40.0,4.17064473875709,102287.0,30930,39.3,Film & Media,Adults / Professionals (25 to 45),Relaxed,Yes,No,17.85
64b554d7,Mild Minds (DJ Set),https://www.eventbrite.com/e/mild-minds-dj-set-tickets-1361037904009,2025-08-08 22:00:00,2025-08-08 22:00:00,2025-08-09 02:00:00,2025-08-09 02:00:00,Single-Day-Ranged,240.0,Evening,4,Summer,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.709474,-73.923322,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Community,Young Adults (18 to 30),Relaxed,No,Yes,29.15
04b3a8a0,"BIAS: Chung, KA WAI, mauve, NARI, OPPASLAYER, @tfti, NODUTDOL",https://www.eventbrite.com/e/bias-chung-ka-wai-mauve-nari-oppaslayer-tfti-nodutdol-tickets-1320077781179,2025-07-27 20:00:00,2025-07-27 20:00:00,2025-07-28 02:00:00,2025-07-28 02:00:00,Single-Day-Ranged,360.0,Afternoon,6,Summer,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.709474,-73.923322,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Community,Young Adults (18 to 30),High-Energy,No,Yes,20.87
8ec88adb,Warm Up: Marie Davidson| LOKA| Fred Moten & Brandon Lopez| Concrete Husband,https://www.eventbrite.com/e/warm-up-marie-davidson-loka-fred-moten-brandon-lopez-concrete-husband-tickets-1395016304319,2025-08-08 20:00:00,2025-08-08 20:00:00,,,Single-Day-Instant,,Afternoon,4,Summer,"22-25 Jackson Ave, Queens, NY 11101, USA",11101,40.7456014,-73.947097,Long Island City,80.0,4.30008411136344,54.0,3.77257525083612,40.0,3.72388245033113,109625.0,34279,34.0,Music,None,High-Energy,Yes,No,22.25
76050d81,2025 Education in New York Summit,https://www.eventbrite.com/e/2025-education-in-new-york-summit-tickets-1393156501599,2025-07-15 02:00:00,2025-07-15 02:00:00,2025-08-14 19:30:00,2025-08-14 19:30:00,Single-Day-Ranged,44250.0,Night,0,Summer,"36 Battery Pl, New York, NY 10280, USA",10280,40.706253,-74.018778,,80.0,4.21803239145417,40.0,3.55904936014625,40.0,3.93696761960327,206150.0,8843,45.3,Family & Education,Adults / Professionals (25 to 45),Professional,No,No,49.87
aaf10b6b,Remix Rumble Presents: NYC Wrestling Nightclub (21+),https://www.eventbrite.com/e/remix-rumble-presents-nyc-wrestling-nightclub-21-tickets-1409745048389,2025-08-02 03:00:00,2025-08-02 03:00:00,2025-08-02 05:00:00,2025-08-02 05:00:00,Multi-Day,120.0,Night,4,Summer,"327 Bowery, New York, NY 10003, USA",10003,40.7257471,-73.9917966,,80.0,4.46765308932889,40.0,3.71004184100418,40.0,4.14674985490424,152863.0,53877,32.2,Music,Young Adults (18 to 30),High-Energy,No,Yes,21.05
60a64097,"ØTTA, Franck",https://www.eventbrite.com/e/tta-franck-tickets-1273039528499,2025-08-01 22:00:00,2025-08-01 22:00:00,2025-08-02 02:00:00,2025-08-02 02:00:00,Single-Day-Ranged,240.0,Evening,4,Summer,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.709474,-73.923322,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Community,Young Adults (18 to 30),Relaxed,No,Yes,23.94
e1ef0021,Big Drip 20 XXL Pool Party,https://www.eventbrite.com/e/big-drip-20-xxl-pool-party-tickets-1425630913439,2025-08-10 20:00:00,2025-08-10 20:00:00,2025-08-11 02:00:00,2025-08-11 02:00:00,Single-Day-Ranged,360.0,Afternoon,6,Summer,"3535 Peachtree Rd Suite 520, Atlanta, GA 30326, USA",30326,33.8513685,-84.3582843,Buckhead,70.0,4.37247197038785,41.0,3.72727272727273,40.0,4.35115525352849,110208.0,8379,34.0,None,None,None,None,None,7.18
c64ed527,Ava Reid discusses A THEORY OF DREAMING at B&N Union Square,https://www.eventbrite.com/e/ava-reid-discusses-a-theory-of-dreaming-at-bn-union-square-tickets-1368875466369,2025-08-02 22:00:00,2025-08-02 22:00:00,,,Single-Day-Instant,,Evening,5,Summer,"33 E 17th St 5th floor, New York, NY 10003, USA",10003,40.7369082,-73.9895986,,80.0,4.46765308932889,40.0,3.71004184100418,40.0,4.14674985490424,152863.0,53877,32.2,Performing & Visual Arts,Adults / Professionals (25 to 45),Formal,No,Yes,24.9
1badaec1,FLAIR NYC,https://www.eventbrite.com/e/flair-nyc-tickets-1340138774149,2025-08-17 20:00:00,2025-08-17 20:00:00,2025-08-18 02:00:00,2025-08-18 02:00:00,Single-Day-Ranged,360.0,Afternoon,6,Summer,"145 Brooklyn Ave, Brooklyn, NY 11213, USA",11213,40.6744611,-73.9439863,Crown Heights,80.0,3.9908534688375,31.0,3.70294117647059,40.0,4.06894841269841,54211.0,69131,34.0,None,None,None,No,No,81.88
d852068f,DJ Lex Live in NYC Presented by Furtado Global,https://www.eventbrite.com/e/dj-lex-live-in-nyc-presented-by-furtado-global-tickets-1469944977999,2025-08-23 20:00:00,2025-08-23 20:00:00,2025-08-24 02:00:00,2025-08-24 02:00:00,Single-Day-Ranged,360.0,Afternoon,5,Summer,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.709474,-73.923322,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Music,Young Adults (18 to 30),High-Energy,No,No,33.33
b33d5723,ALPFA NY Connect & Coast Summer Social,https://www.eventbrite.com/e/alpfa-ny-connect-coast-summer-social-tickets-1484665507499,2025-08-14 22:00:00,2025-08-14 22:00:00,2025-08-15 01:00:00,2025-08-15 01:00:00,Single-Day-Ranged,180.0,Evening,3,Summer,"225 Bowery 11th floor, New York, NY 10002, USA",10002,40.7218565,-73.9927822,,80.0,4.33058238148929,40.0,3.92413793103448,40.0,3.95071748878924,43362.0,76518,44.2,Business,Adults / Professionals (25 to 45),Professional,No,No,52.07
61d41fe6,"Titus Andronicus, Teenage Halloween",https://www.eventbrite.com/e/titus-andronicus-teenage-halloween-tickets-1320093066899,2025-08-13 23:00:00,2025-08-13 23:00:00,2025-08-14 02:00:00,2025-08-14 02:00:00,Single-Day-Ranged,180.0,Evening,2,Summer,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.709474,-73.923322,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Community,Young Adults (18 to 30),Relaxed,No,Yes,46.67
6e47b3c3,"Never Dull, Soul Sugar, Cocoa Sensei",https://www.eventbrite.com/e/never-dull-soul-sugar-cocoa-sensei-tickets-1320067008959,2025-08-09 20:00:00,2025-08-09 20:00:00,2025-08-10 02:00:00,2025-08-10 02:00:00,Single-Day-Ranged,360.0,Afternoon,5,Summer,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.709474,-73.923322,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Community,Young Adults (18 to 30),Relaxed,No,Yes,27.84
e2152312,Max Cooper,https://www.eventbrite.com/e/max-cooper-tickets-1394981500219,2025-08-22 23:00:00,2025-08-22 23:00:00,2025-08-23 02:30:00,2025-08-23 02:30:00,Single-Day-Ranged,210.0,Evening,4,Summer,"599 Johnson Ave #1, Brooklyn, NY 11237, USA",11237,40.709474,-73.923322,East Williamsburg,80.0,4.31587757054041,31.0,4.25706214689266,40.0,4.49346405228758,79136.0,47183,32.6,Community,Young Adults (18 to 30),Relaxed,No,No,33.33
bedbe788,Soho Forum Debate: Anna Gorisch vs. Glenn Greenwald,https://www.eventbrite.com/e/soho-forum-debate-anna-gorisch-vs-glenn-greenwald-tickets-1366146152919,2025-08-12 22:30:00,2025-08-12 22:30:00,,,Single-Day-Instant,,Evening,1,Summer,"18 Bleecker St, New York, NY 10012, USA",10012,40.725464,-73.9933999,,80.0,4.31270178533248,41.0,3.77660550458716,40.0,4.30792733278282,126890.0,21216,34.8,Government,Adults / Professionals (25 to 45),Professional,No,No,12.0
381b04a7,The Tallest Dwarf (NYC PREMIERE!),https://www.eventbrite.com/e/the-tallest-dwarf-nyc-premiere-tickets-1417496844219,2025-07-31 22:00:00,2025-07-31 22:00:00,2025-08-01 02:00:00,2025-08-01 02:00:00,Single-Day-Ranged,240.0,Evening,3,Summer,"334 Amsterdam Ave at, W 76th St, New York, NY 10023, USA",10023,40.7811304,-73.9802022,,80.0,4.38112550763875,40.0,3.50172413793103,40.0,3.84222591976336,151468.0,65706,43.0,Film & Media,None,None,No,No,22.25
094ab1d9,Vale Cinema Series Dive-In Movie: Blue Crush,https://www.eventbrite.com/e/vale-cinema-series-dive-in-movie-blue-crush-tickets-1407879679019,2025-07-28 23:00:00,2025-07-28 23:00:00,2025-07-29 02:00:00,2025-07-29 02:00:00,Single-Day-Ranged,180.0,Evening,0,Summer,"111 N 12th St p 111, Brooklyn, NY 11249, USA",11249,40.7228468,-73.9578689,Greenpoint,80.0,4.43373854378819,40.0,3.47190082644628,40.0,4.45526237476441,113946.0,45087,30.2,Film & Media,Young Adults (18 to 30),Relaxed,No,Yes,33.85
b1e64065,Black Summer's Night All Black Yacht Party,https://www.eventbrite.com/e/black-summers-night-all-black-yacht-party-tickets-1416124369109,2025-08-03 02:00:00,2025-08-03 02:00:00,2025-08-03 05:00:00,2025-08-03 05:00:00,Multi-Day,180.0,Night,5,Summer,"78 South St, New York, NY 10006, USA",10006,40.7043756,-74.0029654,,80.0,4.20952959848715,40.0,3.57213930348259,40.0,4.0240158188028,204574.0,3736,32.0,Food & Drink,Young Adults (18 to 30),High-Energy,Yes,Yes,44.52
cb196c8f,Leigh Bardugo & John Picacio celebrate THE INVISIBLE PARADE at B&N,https://www.eventbrite.com/e/leigh-bardugo-john-picacio-celebrate-the-invisible-parade-at-bn-tickets-1369003158299,2025-08-25 22:00:00,2025-08-25 22:00:00,,,Single-Day-Instant,,Evening,0,Summer,"33 E 17th St 5th floor, New York, NY 10003, USA",10003,40.7369082,-73.9895986,,80.0,4.46765308932889,40.0,3.71004184100418,40.0,4.14674985490424,152863.0,53877,32.2,Performing & Visual Arts,Adults / Professionals (25 to 45),Relaxed,No,Yes,24.9
